,full_name,id,url,stars
240,astanin/python-tabulate,205875548,https://api.github.com/repos/astanin/python-tabulate,1273
241,django-compressor/django-appconf,2248438,https://api.github.com/repos/django-compressor/django-appconf,329
242,django/channels,36818673,https://api.github.com/repos/django/channels,5311
243,rq/rq,2771544,https://api.github.com/repos/rq/rq,8361
244,asweigart/pyperclip,1897743,https://api.github.com/repos/asweigart/pyperclip,1199
245,jsonpickle/jsonpickle,412420,https://api.github.com/repos/jsonpickle/jsonpickle,1022
246,Textualize/rich,220809393,https://api.github.com/repos/Textualize/rich,38086
247,encode/httpx,179492861,https://api.github.com/repos/encode/httpx,8888
248,ilanschnell/bitarray,1273406,https://api.github.com/repos/ilanschnell/bitarray,544
249,pytube/pytube,3757435,https://api.github.com/repos/pytube/pytube,7325
250,ianare/exif-py,4514692,https://api.github.com/repos/ianare/exif-py,682
251,hgrecco/pint,5021892,https://api.github.com/repos/hgrecco/pint,1760
252,facelessuser/soupsieve,160789418,https://api.github.com/repos/facelessuser/soupsieve,134
253,jaraco/zipp,157774633,https://api.github.com/repos/jaraco/zipp,27
254,klen/pylama,5450742,https://api.github.com/repos/klen/pylama,898
255,spyder-ide/qtawesome,31666852,https://api.github.com/repos/spyder-ide/qtawesome,524
256,tholo/pytest-flake8,33204249,https://api.github.com/repos/tholo/pytest-flake8,101
257,fastai/fastai,102973646,https://api.github.com/repos/fastai/fastai,22408
258,stripe/stripe-python,1953389,https://api.github.com/repos/stripe/stripe-python,1213
259,jupyter/jupyter_client,33653575,https://api.github.com/repos/jupyter/jupyter_client,279
260,python-telegram-bot/python-telegram-bot,38696925,https://api.github.com/repos/python-telegram-bot/python-telegram-bot,18935
261,mher/flower,4946406,https://api.github.com/repos/mher/flower,5247
262,encode/starlette,138597372,https://api.github.com/repos/encode/starlette,7083
263,aws/aws-cli,6780767,https://api.github.com/repos/aws/aws-cli,12534
264,googlemaps/google-maps-services-python,22978655,https://api.github.com/repos/googlemaps/google-maps-services-python,3584
265,pytest-dev/pytest-runner,51630413,https://api.github.com/repos/pytest-dev/pytest-runner,58
266,Knio/dominate,200587,https://api.github.com/repos/Knio/dominate,1376
267,msiemens/tinydb,11380094,https://api.github.com/repos/msiemens/tinydb,5149
268,PyWavelets/pywt,11591264,https://api.github.com/repos/PyWavelets/pywt,1453
269,wbond/asn1crypto,36823669,https://api.github.com/repos/wbond/asn1crypto,269
270,un33k/django-ipware,9659227,https://api.github.com/repos/un33k/django-ipware,824
271,seatgeek/fuzzywuzzy,2019626,https://api.github.com/repos/seatgeek/fuzzywuzzy,8693
272,glyph/automat,23185643,https://api.github.com/repos/glyph/automat,477
273,ThomasWaldmann/argparse,42367913,https://api.github.com/repos/ThomasWaldmann/argparse,48
274,ionelmc/python-lazy-object-proxy,26403639,https://api.github.com/repos/ionelmc/python-lazy-object-proxy,204
275,pytest-dev/pytest-flask,23620005,https://api.github.com/repos/pytest-dev/pytest-flask,422
276,Delgan/loguru,100401612,https://api.github.com/repos/Delgan/loguru,12018
277,kvesteri/sqlalchemy-utils,8272640,https://api.github.com/repos/kvesteri/sqlalchemy-utils,933
278,python-greenlet/greenlet,3003137,https://api.github.com/repos/python-greenlet/greenlet,1366
279,miguelgrinberg/Flask-Migrate,12686139,https://api.github.com/repos/miguelgrinberg/Flask-Migrate,2068
280,miguelgrinberg/Flask-SocketIO,16662094,https://api.github.com/repos/miguelgrinberg/Flask-SocketIO,4699
281,farcepest/MySQLdb1,5709451,https://api.github.com/repos/farcepest/MySQLdb1,647
282,django-haystack/django-haystack,117549,https://api.github.com/repos/django-haystack/django-haystack,3303
283,tobgu/pyrsistent,10821225,https://api.github.com/repos/tobgu/pyrsistent,1700
284,httplib2/httplib2,53002916,https://api.github.com/repos/httplib2/httplib2,444
285,jazzband/django-oauth-toolkit,10176112,https://api.github.com/repos/jazzband/django-oauth-toolkit,2577
286,xlwings/xlwings,17828059,https://api.github.com/repos/xlwings/xlwings,2334
287,eliben/pycparser,10589864,https://api.github.com/repos/eliben/pycparser,2591
288,mlflow/mlflow,136202695,https://api.github.com/repos/mlflow/mlflow,12077
289,python-social-auth/social-core,66776276,https://api.github.com/repos/python-social-auth/social-core,705
290,Azure/azure-sdk-for-python,4127088,https://api.github.com/repos/Azure/azure-sdk-for-python,2854
291,python-social-auth/social-app-django,69119240,https://api.github.com/repos/python-social-auth/social-app-django,1676
292,jpvanhal/inflection,3518430,https://api.github.com/repos/jpvanhal/inflection,395
293,micktwomey/pyiso8601,294745720,https://api.github.com/repos/micktwomey/pyiso8601,21
294,readthedocs/recommonmark,39848792,https://api.github.com/repos/readthedocs/recommonmark,341
295,madzak/python-json-logger,3054858,https://api.github.com/repos/madzak/python-json-logger,1275
296,python-hyper/h2,37996233,https://api.github.com/repos/python-hyper/h2,828
297,c4urself/bump2version,86366332,https://api.github.com/repos/c4urself/bump2version,843
298,Uberi/speech_recognition,19057465,https://api.github.com/repos/Uberi/speech_recognition,6335
299,sendgrid/sendgrid-python,3546794,https://api.github.com/repos/sendgrid/sendgrid-python,1312
300,sammchardy/python-binance,100263581,https://api.github.com/repos/sammchardy/python-binance,4621
301,Zulko/moviepy,12052630,https://api.github.com/repos/Zulko/moviepy,9332
302,mitmproxy/mitmproxy,519832,https://api.github.com/repos/mitmproxy/mitmproxy,27935
303,jazzband/django-redis,4054633,https://api.github.com/repos/jazzband/django-redis,2361
304,jazzband/pip-tools,5746963,https://api.github.com/repos/jazzband/pip-tools,5975
305,pysam-developers/pysam,16557526,https://api.github.com/repos/pysam-developers/pysam,581
306,jquast/wcwidth,18464187,https://api.github.com/repos/jquast/wcwidth,282
307,etingof/pyasn1,52479161,https://api.github.com/repos/etingof/pyasn1,210
308,python/typeshed,31696383,https://api.github.com/repos/python/typeshed,2911
309,ericvsmith/dataclasses,91844116,https://api.github.com/repos/ericvsmith/dataclasses,541
310,hynek/structlog,12085960,https://api.github.com/repos/hynek/structlog,2030
311,DenisCarriere/geocoder,15857755,https://api.github.com/repos/DenisCarriere/geocoder,1451
312,pygobject/pycairo,87304089,https://api.github.com/repos/pygobject/pycairo,453
313,shibukawa/imagesize_py,50823059,https://api.github.com/repos/shibukawa/imagesize_py,145
314,dbader/schedule,10155460,https://api.github.com/repos/dbader/schedule,9705
315,jgm/pandocfilters,12773222,https://api.github.com/repos/jgm/pandocfilters,415
316,wtforms/flask-wtf,3583552,https://api.github.com/repos/wtforms/flask-wtf,1281
317,celery/billiard,374820,https://api.github.com/repos/celery/billiard,344
318,adrienverge/yamllint,49412249,https://api.github.com/repos/adrienverge/yamllint,1960
319,maxcountryman/flask-login,3687291,https://api.github.com/repos/maxcountryman/flask-login,3066
320,adamchainz/flake8-comprehensions,55505248,https://api.github.com/repos/adamchainz/flake8-comprehensions,356
321,uqfoundation/dill,11031844,https://api.github.com/repos/uqfoundation/dill,1679
322,flask-admin/flask-admin,3758878,https://api.github.com/repos/flask-admin/flask-admin,5078
323,python/importlib_metadata,306448340,https://api.github.com/repos/python/importlib_metadata,52
324,datadriventests/ddt,3418575,https://api.github.com/repos/datadriventests/ddt,415
325,kvesteri/validators,13642984,https://api.github.com/repos/kvesteri/validators,594
326,evansd/whitenoise,11974348,https://api.github.com/repos/evansd/whitenoise,2016
327,vimalloc/flask-jwt-extended,68146968,https://api.github.com/repos/vimalloc/flask-jwt-extended,1327
328,mrabarnett/mrab-regex,309446978,https://api.github.com/repos/mrabarnett/mrab-regex,110
329,protocolbuffers/protobuf,23357588,https://api.github.com/repos/protocolbuffers/protobuf,55024
330,Lightning-AI/lightning,178626720,https://api.github.com/repos/Lightning-AI/lightning,18865
331,pypa/pipenv,79510167,https://api.github.com/repos/pypa/pipenv,23051
332,MagicStack/uvloop,45766550,https://api.github.com/repos/MagicStack/uvloop,8679
333,biopython/biopython,151541,https://api.github.com/repos/biopython/biopython,3151
334,mbr/flask-bootstrap,4507967,https://api.github.com/repos/mbr/flask-bootstrap,1525
335,Anorov/PySocks,3502340,https://api.github.com/repos/Anorov/PySocks,1094
336,getsentry/raven-python,2527828,https://api.github.com/repos/getsentry/raven-python,1678
337,pydata/patsy,4973632,https://api.github.com/repos/pydata/patsy,835
